date,open,high,low,close,volume
2019-01-14 02:00:00+00:00,1.32585,1.32859,1.32585,1.32772,4333
2019-01-14 06:00:00+00:00,1.3277,1.32993,1.3265,1.3272,9718
2019-01-14 10:00:00+00:00,1.3272,1.32871,1.32674,1.32725,12951
2019-01-14 14:00:00+00:00,1.32727,1.32828,1.32538,1.32681,19582
2019-01-14 18:00:00+00:00,1.32681,1.32868,1.32628,1.32846,8808
2019-01-14 22:00:00+00:00,1.3287,1.32876,1.32619,1.32673,5737
2019-01-15 02:00:00+00:00,1.32673,1.3273,1.32628,1.32638,6546
2019-01-15 06:00:00+00:00,1.32638,1.328,1.32457,1.32745,11085
2019-01-15 10:00:00+00:00,1.32747,1.3279,1.32473,1.32527,14680
2019-01-15 14:00:00+00:00,1.32525,1.32852,1.32269,1.32825,25854
2019-01-15 18:00:00+00:00,1.32825,1.32958,1.32664,1.32688,18088
2019-01-15 22:00:00+00:00,1.32728,1.32819,1.32609,1.32724,6436
2019-01-16 02:00:00+00:00,1.32724,1.32758,1.32533,1.32555,7988
2019-01-16 06:00:00+00:00,1.32557,1.32677,1.32458,1.32653,10161
2019-01-16 10:00:00+00:00,1.32654,1.32855,1.32573,1.32639,9902
2019-01-16 14:00:00+00:00,1.32638,1.3266,1.32358,1.32437,21956
2019-01-16 18:00:00+00:00,1.32435,1.32638,1.32398,1.32578,13022
2019-01-16 22:00:00+00:00,1.32597,1.3271,1.32522,1.3267,6108
2019-01-17 02:00:00+00:00,1.32668,1.32871,1.32653,1.32796,6876
2019-01-17 06:00:00+00:00,1.32798,1.33107,1.32743,1.32841,12569
2019-01-17 10:00:00+00:00,1.32841,1.33203,1.32756,1.32987,14068
2019-01-17 14:00:00+00:00,1.3299,1.33179,1.32825,1.32991,22313
2019-01-17 18:00:00+00:00,1.32993,1.3304,1.32493,1.328,21057
2019-01-17 22:00:00+00:00,1.32821,1.32852,1.32708,1.32761,7043
2019-01-18 02:00:00+00:00,1.32762,1.32819,1.32674,1.32783,7835
2019-01-18 06:00:00+00:00,1.32777,1.3279,1.32622,1.32664,7961
2019-01-18 10:00:00+00:00,1.32664,1.32878,1.32337,1.32578,11879
2019-01-18 14:00:00+00:00,1.32575,1.32768,1.3239,1.3261,24037
2019-01-18 18:00:00+00:00,1.32605,1.32849,1.32537,1.32708,12653
2019-01-20 22:00:00+00:00,1.32738,1.32804,1.3263,1.32672,8870
2019-01-21 02:00:00+00:00,1.32672,1.32755,1.32525,1.32652,7451
2019-01-21 06:00:00+00:00,1.32651,1.32956,1.32615,1.32893,7331
2019-01-21 10:00:00+00:00,1.32893,1.33111,1.32833,1.33086,6196
2019-01-21 14:00:00+00:00,1.33083,1.33191,1.32857,1.33009,11604
2019-01-21 18:00:00+00:00,1.33008,1.33063,1.32911,1.32995,32098
2019-01-21 22:00:00+00:00,1.32973,1.33076,1.32952,1.33053,5212
2019-01-22 02:00:00+00:00,1.33052,1.33192,1.33008,1.33144,5901
2019-01-22 06:00:00+00:00,1.33144,1.33442,1.33137,1.33308,9790
2019-01-22 10:00:00+00:00,1.33306,1.33496,1.33161,1.33396,9996
2019-01-22 14:00:00+00:00,1.33392,1.33555,1.33276,1.33368,18010
2019-01-22 18:00:00+00:00,1.33369,1.33594,1.33357,1.33578,13398
2019-01-22 22:00:00+00:00,1.33556,1.336,1.33286,1.33309,6571
2019-01-23 02:00:00+00:00,1.3331,1.3337,1.33262,1.33292,4952
2019-01-23 06:00:00+00:00,1.3329,1.33332,1.33174,1.33201,8210
2019-01-23 10:00:00+00:00,1.33206,1.33478,1.33057,1.334,12804
2019-01-23 14:00:00+00:00,1.33401,1.33725,1.33349,1.3348,22516
2019-01-23 18:00:00+00:00,1.33479,1.33569,1.33414,1.33467,8242
2019-01-23 22:00:00+00:00,1.33482,1.33507,1.33309,1.3337,4180
2019-01-24 02:00:00+00:00,1.33376,1.33544,1.33374,1.33473,5792
2019-01-24 06:00:00+00:00,1.33475,1.33698,1.33433,1.3351,11535
2019-01-24 10:00:00+00:00,1.3351,1.33759,1.33486,1.33617,15964
2019-01-24 14:00:00+00:00,1.3362,1.33621,1.33335,1.33569,27824
2019-01-24 18:00:00+00:00,1.33569,1.33638,1.33498,1.33577,10209
2019-01-24 22:00:00+00:00,1.33484,1.33645,1.33471,1.33489,5323
2019-01-25 02:00:00+00:00,1.33489,1.33489,1.33127,1.33233,5677
2019-01-25 06:00:00+00:00,1.33233,1.33302,1.33121,1.33286,10040
2019-01-25 10:00:00+00:00,1.33291,1.33332,1.32834,1.32908,11538
2019-01-25 14:00:00+00:00,1.32914,1.32919,1.32381,1.32504,23856
2019-01-25 18:00:00+00:00,1.32503,1.3257,1.32172,1.32209,12609
2019-01-25 22:00:00+00:00,1.3225,1.3225,1.3225,1.3225,1
2019-01-27 22:00:00+00:00,1.32235,1.32275,1.32062,1.32149,5073
2019-01-28 02:00:00+00:00,1.3215,1.32205,1.3204,1.32164,3942
2019-01-28 06:00:00+00:00,1.32163,1.32288,1.32143,1.32256,7124
2019-01-28 10:00:00+00:00,1.32254,1.32652,1.32161,1.32606,9325
2019-01-28 14:00:00+00:00,1.32608,1.32871,1.32554,1.32603,20103
2019-01-28 18:00:00+00:00,1.32603,1.32655,1.32504,1.32631,7330
2019-01-28 22:00:00+00:00,1.32644,1.32801,1.32554,1.32672,6502
2019-01-29 02:00:00+00:00,1.32671,1.3272,1.32518,1.32526,7232
2019-01-29 06:00:00+00:00,1.32525,1.32729,1.32459,1.32559,10102
2019-01-29 10:00:00+00:00,1.32558,1.32662,1.32519,1.32555,10854
2019-01-29 14:00:00+00:00,1.32556,1.32771,1.32422,1.32704,22831
2019-01-29 18:00:00+00:00,1.32705,1.32863,1.32671,1.32729,12137
2019-01-29 22:00:00+00:00,1.32765,1.32823,1.32678,1.3268,7591
2019-01-30 02:00:00+00:00,1.32682,1.3271,1.32513,1.32516,8766
2019-01-30 06:00:00+00:00,1.32516,1.32628,1.32424,1.32424,10391
2019-01-30 10:00:00+00:00,1.32424,1.32425,1.32138,1.32187,10721
2019-01-30 14:00:00+00:00,1.32185,1.3229,1.3189,1.3201,7526
2019-01-30 18:00:00+00:00,1.32012,1.32131,1.31197,1.3152,10389
2019-01-30 22:00:00+00:00,1.31531,1.31571,1.31343,1.31401,1846
2019-01-31 02:00:00+00:00,1.31399,1.31441,1.31241,1.31278,1530
2019-01-31 06:00:00+00:00,1.31278,1.31444,1.31214,1.31371,3225
2019-01-31 10:00:00+00:00,1.31367,1.3162,1.31329,1.31506,4167
2019-01-31 14:00:00+00:00,1.31503,1.31661,1.31298,1.31467,8563
2019-01-31 18:00:00+00:00,1.31465,1.31592,1.31235,1.31278,4272
2019-01-31 22:00:00+00:00,1.31265,1.31452,1.31243,1.31437,1522
2019-02-01 02:00:00+00:00,1.31432,1.31562,1.31412,1.3154,1909
2019-02-01 06:00:00+00:00,1.31538,1.31583,1.31427,1.3146,2543
2019-02-01 10:00:00+00:00,1.31456,1.31495,1.31094,1.31163,4573
2019-02-01 14:00:00+00:00,1.31162,1.31368,1.30743,1.30824,8754
2019-02-01 18:00:00+00:00,1.30827,1.31078,1.30696,1.31057,3176
2019-02-03 22:00:00+00:00,1.31025,1.31025,1.30882,1.30976,1628
2019-02-04 02:00:00+00:00,1.30974,1.31073,1.3087,1.31053,1397
2019-02-04 06:00:00+00:00,1.31055,1.31076,1.30867,1.30914,1613
2019-02-04 10:00:00+00:00,1.30913,1.31206,1.30886,1.31145,2079
2019-02-04 14:00:00+00:00,1.31142,1.31484,1.31121,1.31344,5982
2019-02-04 18:00:00+00:00,1.31341,1.31405,1.3113,1.3113,2302
2019-02-04 22:00:00+00:00,1.31154,1.3124,1.31104,1.31196,1370
2019-02-05 02:00:00+00:00,1.31194,1.31215,1.31033,1.31075,1290
2019-02-05 06:00:00+00:00,1.31077,1.31221,1.31063,1.31088,1619
2019-02-05 10:00:00+00:00,1.31091,1.31317,1.31039,1.31243,2522
2019-02-05 14:00:00+00:00,1.31247,1.31541,1.31182,1.31381,5406
2019-02-05 18:00:00+00:00,1.31378,1.31471,1.31267,1.31283,2072
2019-02-05 22:00:00+00:00,1.31308,1.31497,1.3126,1.31355,2461
2019-02-06 02:00:00+00:00,1.31356,1.31539,1.31354,1.31527,1662
2019-02-06 06:00:00+00:00,1.31526,1.32002,1.31521,1.31925,2901
2019-02-06 10:00:00+00:00,1.31926,1.3209,1.31753,1.31769,3035
2019-02-06 14:00:00+00:00,1.31772,1.31953,1.31737,1.31909,5363
2019-02-06 18:00:00+00:00,1.31911,1.32163,1.31904,1.32147,2406
2019-02-06 22:00:00+00:00,1.32153,1.32368,1.32089,1.32338,1487
2019-02-07 02:00:00+00:00,1.32336,1.32464,1.32336,1.32453,952
2019-02-07 06:00:00+00:00,1.32451,1.32546,1.3233,1.32332,1841
2019-02-07 10:00:00+00:00,1.3233,1.32809,1.32305,1.32651,3710
2019-02-07 14:00:00+00:00,1.32654,1.33182,1.32554,1.33132,7041
2019-02-07 18:00:00+00:00,1.33134,1.3315,1.32931,1.33107,2797
2019-02-07 22:00:00+00:00,1.33046,1.33297,1.33028,1.33267,2200
2019-02-08 02:00:00+00:00,1.33269,1.33301,1.33167,1.33214,1699
2019-02-08 06:00:00+00:00,1.33212,1.33257,1.33096,1.33189,2263
2019-02-08 10:00:00+00:00,1.33191,1.3326,1.32334,1.32582,5016
2019-02-08 14:00:00+00:00,1.32585,1.32987,1.32481,1.32696,7564
2019-02-08 18:00:00+00:00,1.32694,1.32833,1.32635,1.32818,2180
2019-02-10 22:00:00+00:00,1.32752,1.32907,1.32693,1.32878,1122
2019-02-11 02:00:00+00:00,1.32875,1.32975,1.32844,1.32935,915
2019-02-11 06:00:00+00:00,1.32932,1.3294,1.32705,1.32771,2685
2019-02-11 10:00:00+00:00,1.32769,1.32871,1.32628,1.32776,3326
2019-02-11 14:00:00+00:00,1.3278,1.332,1.32709,1.32953,5733
2019-02-11 18:00:00+00:00,1.32956,1.33076,1.32937,1.33034,1997
2019-02-11 22:00:00+00:00,1.32995,1.33154,1.32961,1.32994,3760
2019-02-12 02:00:00+00:00,1.32994,1.33065,1.32882,1.32929,1233
2019-02-12 06:00:00+00:00,1.32931,1.32942,1.32777,1.32812,2179
2019-02-12 10:00:00+00:00,1.3281,1.32831,1.32482,1.32586,2472
2019-02-12 14:00:00+00:00,1.32583,1.32742,1.32411,1.3242,5270
2019-02-12 18:00:00+00:00,1.32417,1.32469,1.32341,1.32381,2203
2019-02-12 22:00:00+00:00,1.32417,1.32417,1.32074,1.32098,1932
2019-02-13 02:00:00+00:00,1.32102,1.3214,1.31973,1.32083,1422
2019-02-13 06:00:00+00:00,1.32085,1.3234,1.32069,1.32285,1935
2019-02-13 10:00:00+00:00,1.32288,1.32602,1.32276,1.32497,2999
2019-02-13 14:00:00+00:00,1.325,1.32546,1.32182,1.32374,5556
2019-02-13 18:00:00+00:00,1.32372,1.3261,1.32342,1.32581,2147
2019-02-13 22:00:00+00:00,1.32565,1.32709,1.32515,1.3252,1179
2019-02-14 02:00:00+00:00,1.32522,1.32568,1.32364,1.32376,1483
2019-02-14 06:00:00+00:00,1.32379,1.32645,1.323,1.3263,3148
2019-02-14 10:00:00+00:00,1.32627,1.331,1.32583,1.33046,4670
2019-02-14 14:00:00+00:00,1.33049,1.33414,1.32787,1.32829,8812
2019-02-14 18:00:00+00:00,1.32829,1.33007,1.32782,1.32979,2452
2019-02-14 22:00:00+00:00,1.32954,1.33135,1.32935,1.33068,1410
2019-02-15 02:00:00+00:00,1.3307,1.33134,1.33025,1.33045,1188
2019-02-15 06:00:00+00:00,1.33044,1.3314,1.32831,1.3285,2280
2019-02-15 10:00:00+00:00,1.32846,1.32955,1.32711,1.32739,3562
2019-02-15 14:00:00+00:00,1.32737,1.32894,1.32574,1.32734,6704
2019-02-15 18:00:00+00:00,1.32732,1.32755,1.32461,1.32514,2127
2019-02-17 22:00:00+00:00,1.32597,1.32607,1.32267,1.32306,1184
2019-02-18 02:00:00+00:00,1.32308,1.32373,1.32264,1.32356,1150
2019-02-18 06:00:00+00:00,1.32358,1.32422,1.32281,1.32419,1756
2019-02-18 10:00:00+00:00,1.32421,1.32433,1.32323,1.32332,1378
2019-02-18 14:00:00+00:00,1.3233,1.32449,1.32268,1.32311,1915
2019-02-18 18:00:00+00:00,1.32308,1.32509,1.32308,1.32429,2041
2019-02-18 22:00:00+00:00,1.32424,1.32557,1.3235,1.32511,1572
2019-02-19 02:00:00+00:00,1.32509,1.32641,1.32495,1.32589,1255
2019-02-19 06:00:00+00:00,1.32592,1.32639,1.32503,1.32583,2236
2019-02-19 10:00:00+00:00,1.32586,1.32671,1.32407,1.32666,3156
2019-02-19 14:00:00+00:00,1.32668,1.32824,1.32158,1.32165,6602
2019-02-19 18:00:00+00:00,1.32167,1.32196,1.32066,1.32145,2414
2019-02-19 22:00:00+00:00,1.3216,1.32189,1.31913,1.31922,1432
2019-02-20 02:00:00+00:00,1.31921,1.3202,1.31849,1.32018,1212
2019-02-20 06:00:00+00:00,1.32016,1.3206,1.31839,1.31934,2077
2019-02-20 10:00:00+00:00,1.31936,1.31997,1.31722,1.31773,4042
2019-02-20 14:00:00+00:00,1.31776,1.31929,1.31511,1.31644,5907
2019-02-20 18:00:00+00:00,1.31642,1.31825,1.31545,1.3179,4538
2019-02-20 22:00:00+00:00,1.31783,1.31906,1.31666,1.3186,2224
2019-02-21 02:00:00+00:00,1.31858,1.31989,1.31647,1.31976,2576
2019-02-21 06:00:00+00:00,1.31979,1.32077,1.31789,1.32008,4284
2019-02-21 10:00:00+00:00,1.32011,1.32037,1.31638,1.31698,3994
2019-02-21 14:00:00+00:00,1.317,1.32036,1.31656,1.31957,8500
2019-02-21 18:00:00+00:00,1.3196,1.32367,1.3196,1.32356,4012
2019-02-21 22:00:00+00:00,1.32318,1.32416,1.32273,1.32396,1601
2019-02-22 02:00:00+00:00,1.32399,1.32433,1.32319,1.32346,1553
2019-02-22 06:00:00+00:00,1.32344,1.32363,1.32173,1.32185,2199
2019-02-22 10:00:00+00:00,1.32183,1.32304,1.31926,1.31934,3859
2019-02-22 14:00:00+00:00,1.31932,1.32039,1.31689,1.31716,6942
2019-02-22 18:00:00+00:00,1.31714,1.31715,1.31349,1.31424,3884
2019-02-24 22:00:00+00:00,1.31381,1.31417,1.31263,1.31343,1459
2019-02-25 02:00:00+00:00,1.31341,1.31466,1.31302,1.31431,1634
2019-02-25 06:00:00+00:00,1.3143,1.31441,1.31223,1.31239,2267
2019-02-25 10:00:00+00:00,1.31241,1.31579,1.31139,1.31548,3636
2019-02-25 14:00:00+00:00,1.31546,1.31983,1.31429,1.31793,7169
2019-02-25 18:00:00+00:00,1.31796,1.31968,1.31737,1.31897,2761
2019-02-25 22:00:00+00:00,1.31931,1.32027,1.31863,1.32004,969
2019-02-26 02:00:00+00:00,1.32005,1.32021,1.31923,1.32006,1101
2019-02-26 06:00:00+00:00,1.32006,1.32182,1.3195,1.32072,2269
2019-02-26 10:00:00+00:00,1.3207,1.32366,1.32052,1.32278,3166
2019-02-26 14:00:00+00:00,1.32277,1.32366,1.31738,1.31821,6914
2019-02-26 18:00:00+00:00,1.31824,1.31961,1.31563,1.31716,3279
2019-02-26 22:00:00+00:00,1.31699,1.31775,1.31613,1.31664,11428
2019-02-27 02:00:00+00:00,1.31665,1.31766,1.31605,1.31633,19971
2019-02-27 06:00:00+00:00,1.3163,1.31774,1.31453,1.31455,2323
2019-02-27 10:00:00+00:00,1.31453,1.31565,1.31193,1.31275,4380
2019-02-27 14:00:00+00:00,1.31278,1.31655,1.31262,1.31463,7423
2019-02-27 18:00:00+00:00,1.3146,1.31587,1.31428,1.31583,2299
2019-02-27 22:00:00+00:00,1.31576,1.31599,1.31423,1.31507,1692
2019-02-28 02:00:00+00:00,1.31508,1.31585,1.31499,1.31579,1022
2019-02-28 06:00:00+00:00,1.31581,1.31774,1.3156,1.31693,2491
2019-02-28 10:00:00+00:00,1.3169,1.32082,1.3157,1.32037,4212
2019-02-28 14:00:00+00:00,1.32035,1.3204,1.31511,1.31611,9326
2019-02-28 18:00:00+00:00,1.31611,1.31795,1.31411,1.31769,3324
2019-02-28 22:00:00+00:00,1.31719,1.31795,1.31573,1.31651,1275
2019-03-01 02:00:00+00:00,1.31653,1.31751,1.31599,1.31608,1023
2019-03-01 06:00:00+00:00,1.31605,1.31605,1.31329,1.31383,2053
2019-03-01 10:00:00+00:00,1.3138,1.32416,1.31311,1.32398,6519
2019-03-01 14:00:00+00:00,1.32396,1.32851,1.32112,1.3285,9366
2019-03-01 18:00:00+00:00,1.32851,1.33113,1.32771,1.33029,4433
2019-03-03 22:00:00+00:00,1.32816,1.32936,1.32774,1.32873,1282
2019-03-04 02:00:00+00:00,1.32876,1.32952,1.32762,1.32919,1292
2019-03-04 06:00:00+00:00,1.32917,1.33039,1.32848,1.32999,2683
2019-03-04 10:00:00+00:00,1.33003,1.33253,1.3296,1.33114,3429
2019-03-04 14:00:00+00:00,1.33111,1.33386,1.3297,1.333,6709
2019-03-04 18:00:00+00:00,1.33302,1.33334,1.33054,1.33057,3011
2019-03-04 22:00:00+00:00,1.33064,1.33253,1.33059,1.33244,1368
2019-03-05 02:00:00+00:00,1.33241,1.33306,1.33114,1.3326,1871
2019-03-05 06:00:00+00:00,1.33259,1.33469,1.33209,1.33411,2929
2019-03-05 10:00:00+00:00,1.33408,1.33534,1.33339,1.33456,3045
2019-03-05 14:00:00+00:00,1.33454,1.33612,1.33309,1.3354,6720
2019-03-05 18:00:00+00:00,1.33537,1.33582,1.33343,1.3354,2488
2019-03-05 22:00:00+00:00,1.33546,1.33701,1.33518,1.33696,1519
2019-03-06 02:00:00+00:00,1.33693,1.33746,1.33658,1.33701,1513
2019-03-06 06:00:00+00:00,1.337,1.33751,1.33564,1.3374,2488
2019-03-06 10:00:00+00:00,1.33744,1.33918,1.33712,1.33873,4265
2019-03-06 14:00:00+00:00,1.33875,1.34587,1.33727,1.34413,11764
2019-03-06 18:00:00+00:00,1.34411,1.34439,1.34209,1.34432,2787
2019-03-06 22:00:00+00:00,1.34453,1.34494,1.34381,1.34384,784
2019-03-07 02:00:00+00:00,1.34384,1.3447,1.34357,1.34436,3174
2019-03-07 06:00:00+00:00,1.34434,1.34476,1.34289,1.34316,3620
2019-03-07 10:00:00+00:00,1.34319,1.34364,1.34159,1.34294,4342
2019-03-07 14:00:00+00:00,1.34296,1.34441,1.34147,1.34409,8796
2019-03-07 18:00:00+00:00,1.34412,1.34685,1.34408,1.34583,4003
2019-03-07 22:00:00+00:00,1.34518,1.34603,1.34452,1.34533,968
2019-03-08 02:00:00+00:00,1.3453,1.34623,1.34464,1.34565,1779
2019-03-08 06:00:00+00:00,1.34567,1.34674,1.34465,1.34571,2982
2019-03-08 10:00:00+00:00,1.34568,1.34657,1.33914,1.34263,7251
2019-03-08 14:00:00+00:00,1.34265,1.34463,1.34202,1.34269,7917
2019-03-08 18:00:00+00:00,1.34266,1.34296,1.34033,1.34218,3428
2019-03-10 21:00:00+00:00,1.34216,1.34311,1.34171,1.34302,1094
2019-03-11 01:00:00+00:00,1.34302,1.34356,1.34228,1.34307,1831
2019-03-11 05:00:00+00:00,1.34304,1.34335,1.34067,1.34128,2266
2019-03-11 09:00:00+00:00,1.34128,1.34417,1.34127,1.3428,3016
2019-03-11 13:00:00+00:00,1.34277,1.34295,1.33962,1.34122,4662
2019-03-11 17:00:00+00:00,1.34124,1.34186,1.33941,1.33961,3009
2019-03-11 21:00:00+00:00,1.33967,1.34044,1.33869,1.34,1223
2019-03-12 01:00:00+00:00,1.33998,1.34038,1.33951,1.34036,832
2019-03-12 05:00:00+00:00,1.34034,1.34071,1.33972,1.34055,1749
2019-03-12 09:00:00+00:00,1.34053,1.34182,1.33836,1.33912,3853
2019-03-12 13:00:00+00:00,1.33914,1.34065,1.33708,1.3375,6187
2019-03-12 17:00:00+00:00,1.33747,1.33808,1.33535,1.3356,3278
2019-03-12 21:00:00+00:00,1.33583,1.33638,1.33518,1.33573,820
2019-03-13 01:00:00+00:00,1.33571,1.33722,1.33524,1.33655,1283
2019-03-13 05:00:00+00:00,1.33653,1.33697,1.33531,1.33574,1961
2019-03-13 09:00:00+00:00,1.33573,1.33667,1.33494,1.33598,2820
2019-03-13 13:00:00+00:00,1.33595,1.33624,1.3312,1.3333,6404
2019-03-13 17:00:00+00:00,1.33334,1.33358,1.32918,1.33025,3977
2019-03-13 21:00:00+00:00,1.3304,1.33124,1.32882,1.33045,1306
2019-03-14 01:00:00+00:00,1.33043,1.33166,1.33012,1.33139,1256
2019-03-14 05:00:00+00:00,1.33137,1.33208,1.33063,1.33077,1628
2019-03-14 09:00:00+00:00,1.3308,1.33434,1.33076,1.33415,4244
2019-03-14 13:00:00+00:00,1.33414,1.33483,1.3314,1.33218,5890
2019-03-14 17:00:00+00:00,1.33221,1.33381,1.33184,1.33368,2436
2019-03-14 21:00:00+00:00,1.33363,1.33372,1.3317,1.3327,967
2019-03-15 01:00:00+00:00,1.33272,1.33322,1.33082,1.33132,1110
2019-03-15 05:00:00+00:00,1.33134,1.33141,1.32904,1.32992,1617
2019-03-15 09:00:00+00:00,1.32989,1.33548,1.32978,1.33525,3518
2019-03-15 13:00:00+00:00,1.33523,1.33722,1.33288,1.33367,7684
2019-03-15 17:00:00+00:00,1.33365,1.33542,1.33301,1.33415,2476
2019-03-17 21:00:00+00:00,1.33365,1.33456,1.33361,1.33444,624
2019-03-18 01:00:00+00:00,1.33442,1.33481,1.33179,1.33196,1253
2019-03-18 05:00:00+00:00,1.33195,1.33224,1.33026,1.33222,2280
2019-03-18 09:00:00+00:00,1.33222,1.33367,1.33168,1.33344,3007
2019-03-18 13:00:00+00:00,1.33342,1.33607,1.33252,1.3355,5261
2019-03-18 17:00:00+00:00,1.33551,1.33664,1.33318,1.33381,2282
2019-03-18 21:00:00+00:00,1.33385,1.33456,1.33358,1.33409,693
2019-03-19 01:00:00+00:00,1.33412,1.33419,1.33283,1.33329,996
2019-03-19 05:00:00+00:00,1.33333,1.33414,1.33213,1.33226,1743
2019-03-19 09:00:00+00:00,1.33224,1.33248,1.32606,1.32636,4850
2019-03-19 13:00:00+00:00,1.32633,1.33197,1.32514,1.3313,8144
2019-03-19 17:00:00+00:00,1.33133,1.33294,1.3307,1.33271,2786
2019-03-19 21:00:00+00:00,1.33247,1.33394,1.33205,1.33391,1038
2019-03-20 01:00:00+00:00,1.33393,1.33408,1.33273,1.33327,1038
2019-03-20 05:00:00+00:00,1.33325,1.33464,1.33303,1.33385,1909
2019-03-20 09:00:00+00:00,1.33383,1.33432,1.33288,1.33314,2569
2019-03-20 13:00:00+00:00,1.33312,1.33485,1.33169,1.33296,6235
2019-03-20 17:00:00+00:00,1.33295,1.33305,1.32586,1.33076,8424
2019-03-20 21:00:00+00:00,1.33072,1.33074,1.32768,1.32801,1685
2019-03-21 01:00:00+00:00,1.32804,1.33049,1.32801,1.32973,1186
2019-03-21 05:00:00+00:00,1.32971,1.33156,1.32918,1.33127,2682
2019-03-21 09:00:00+00:00,1.33125,1.33558,1.33008,1.33534,4929
2019-03-21 13:00:00+00:00,1.33532,1.34008,1.33335,1.33875,9765
2019-03-21 17:00:00+00:00,1.33878,1.33915,1.3366,1.33692,4436
2019-03-21 21:00:00+00:00,1.33639,1.33772,1.33579,1.33702,2570
2019-03-22 01:00:00+00:00,1.33701,1.33726,1.33607,1.3366,1071
2019-03-22 05:00:00+00:00,1.33656,1.33852,1.3353,1.337,3577
2019-03-22 09:00:00+00:00,1.33699,1.34298,1.33575,1.34113,8752
2019-03-22 13:00:00+00:00,1.34112,1.34272,1.3388,1.3416,13149
2019-03-22 17:00:00+00:00,1.34157,1.34341,1.34101,1.34341,3627
2019-03-22 21:00:00+00:00,1.34347,1.34359,1.34347,1.34359,3
2019-03-24 21:00:00+00:00,1.34309,1.34401,1.34208,1.344,965
2019-03-25 01:00:00+00:00,1.34398,1.34405,1.34273,1.34276,1248
2019-03-25 05:00:00+00:00,1.34279,1.34306,1.34093,1.34259,2605
2019-03-25 09:00:00+00:00,1.34257,1.3437,1.34046,1.34364,5056
2019-03-25 13:00:00+00:00,1.3436,1.34455,1.34006,1.34222,9142
2019-03-25 17:00:00+00:00,1.34219,1.34251,1.34004,1.34045,3304
2019-03-25 21:00:00+00:00,1.34049,1.34184,1.33915,1.33941,754
2019-03-26 01:00:00+00:00,1.33939,1.33951,1.33876,1.33934,1056
2019-03-26 05:00:00+00:00,1.33935,1.34058,1.33922,1.34043,2548
2019-03-26 09:00:00+00:00,1.34041,1.34128,1.33807,1.34098,4706
2019-03-26 13:00:00+00:00,1.341,1.34121,1.33731,1.33772,7085
2019-03-26 17:00:00+00:00,1.33769,1.33931,1.33735,1.33831,2962
2019-03-26 21:00:00+00:00,1.33846,1.33891,1.33795,1.33837,705
2019-03-27 01:00:00+00:00,1.33839,1.34013,1.33839,1.33981,2513
2019-03-27 05:00:00+00:00,1.33977,1.34063,1.33851,1.33853,2753
2019-03-27 09:00:00+00:00,1.33852,1.34304,1.33783,1.34178,6099
2019-03-27 13:00:00+00:00,1.34181,1.34407,1.34028,1.34186,8969
2019-03-27 17:00:00+00:00,1.34185,1.34243,1.33992,1.34147,3302
2019-03-27 21:00:00+00:00,1.3414,1.34227,1.34084,1.34187,1047
2019-03-28 01:00:00+00:00,1.34185,1.34253,1.34025,1.34062,1717
2019-03-28 05:00:00+00:00,1.34059,1.34323,1.34026,1.34232,3230
2019-03-28 09:00:00+00:00,1.34235,1.34403,1.34114,1.34212,5475
2019-03-28 13:00:00+00:00,1.34215,1.34538,1.33972,1.34379,10152
2019-03-28 17:00:00+00:00,1.34382,1.34518,1.34262,1.34431,3374
2019-03-28 21:00:00+00:00,1.3442,1.34442,1.34263,1.3429,968
2019-03-29 01:00:00+00:00,1.34287,1.34434,1.34262,1.34406,1338
2019-03-29 05:00:00+00:00,1.34406,1.34408,1.34239,1.34261,2175
2019-03-29 09:00:00+00:00,1.34259,1.34388,1.33439,1.33533,5887
2019-03-29 13:00:00+00:00,1.33535,1.33719,1.33426,1.33683,8606
2019-03-29 17:00:00+00:00,1.3368,1.33752,1.33528,1.33554,2955
2019-03-31 21:00:00+00:00,1.33548,1.33577,1.33433,1.33564,1061
2019-04-01 01:00:00+00:00,1.33562,1.33573,1.33435,1.33509,1649
2019-04-01 05:00:00+00:00,1.33507,1.33566,1.33394,1.33489,2904
2019-04-01 09:00:00+00:00,1.33494,1.33716,1.33456,1.33606,4862
2019-04-01 13:00:00+00:00,1.33609,1.33685,1.33227,1.33232,6675
2019-04-01 17:00:00+00:00,1.33235,1.33301,1.32995,1.33102,3572
2019-04-01 21:00:00+00:00,1.33097,1.33179,1.33068,1.33102,980
2019-04-02 01:00:00+00:00,1.33103,1.33255,1.33098,1.33241,1823
2019-04-02 05:00:00+00:00,1.3324,1.3338,1.33094,1.33361,3169
2019-04-02 09:00:00+00:00,1.33359,1.33366,1.33127,1.33286,3422
2019-04-02 13:00:00+00:00,1.33289,1.3375,1.33212,1.33612,6065
2019-04-02 17:00:00+00:00,1.33614,1.33616,1.33343,1.33392,2057
2019-04-02 21:00:00+00:00,1.33402,1.33543,1.33265,1.33288,1560
2019-04-03 01:00:00+00:00,1.3329,1.33336,1.33149,1.33162,1213
2019-04-03 05:00:00+00:00,1.3316,1.33185,1.33039,1.33071,3298
2019-04-03 09:00:00+00:00,1.33069,1.33197,1.32974,1.33195,3736
2019-04-03 13:00:00+00:00,1.33197,1.33403,1.33111,1.33134,5488
2019-04-03 17:00:00+00:00,1.33133,1.3349,1.33091,1.33477,2303
2019-04-03 21:00:00+00:00,1.33473,1.33481,1.33398,1.33451,786
